[0.21185226 0.78814774]
[0.26213082 0.73786918]
[0.47242799 0.52757201]
[0.23694268 0.76305732]
[0.43295167 0.56704833]
[0.27798485 0.72201515]
[0.2822707 0.7177293]
[0.09867106 0.90132894]
[0.07738471 0.92261529]
[0.04844029 0.95155971]
[0.23031973 0.76968027]
[0.2923024 0.7076976]
[0.41814451 0.58185549]
[0.37805958 0.62194042]
[0.43986138 0.56013862]
[0.24383519 0.75616481]
[0.31405685 0.68594315]
[0.23494859 0.76505141]
[0.67476739 0.32523261]
[0.28838764 0.71161236]
[0.3074556 0.6925444]
[0.7323504 0.2676496]
[0.40218432 0.59781568]
[0.239247 0.760753]
[0.22463781 0.77536219]
[0.09716914 0.90283086]
[0.0989006 0.9010994]
[0.29849291 0.70150709]
[0.18765238 0.81234762]
[0.2822707 0.7177293]
[0.17603725 0.82396275]
[0.23114985 0.76885015]
[0.23241488 0.76758512]
[0.23687761 0.76312239]
[0.05273243 0.94726757]
[0.48629571 0.51370429]
[0.16813547 0.83186453]
[0.09870887 0.90129113]
[0.19974752 0.80025248]
[0.34921242 0.65078758]
[0.84018105 0.15981895]
[0.29845593 0.70154407]
[0.12371791 0.87628209]
[0.23373213 0.76626787]
[0.17400704 0.82599296]
[0.22746844 0.77253156]
[0.37380588 0.62619412]
[0.30367095 0.69632905]
[0.07466225 0.92533775]
[0.90347394 0.09652606]
[0.87800955 0.12199045]
[0.05712401 0.94287599]
[0.01249639 0.98750361]
[0.12627948 0.87372052]
[0.1301262 0.8698738]
[0.16258881 0.83741119]
[0.01360438 0.98639562]
[0.53057104 0.46942896]
[0.09733204 0.90266796]
[0.2377893 0.7622107]
[0.0968341 0.9031659]
[0.52048194 0.47951806]
[0.02379588 0.97620412]
[0.14196036 0.85803964]
[0.22771262 0.77228738]
[0.29044055 0.70955945]
[0.09305693 0.90694307]
[0.20409751 0.79590249]
[0.01652187 0.98347813]
[0.17252551 0.82747449]
[0.06990593 0.93009407]
[0.05410303 0.94589697]
[0.0097875 0.9902125]
[0.29126157 0.70873843]
[0.02444967 0.97555033]
[0.20422379 0.79577621]
[0.82004528 0.17995472]
[0.11189425 0.88810575]
[0.01473599 0.98526401]
[0.2333985 0.7666015]
[0.01379999 0.98620001]
[0.13952357 0.86047643]
[0.08962454 0.91037546]
[0.12215862 0.87784138]
[0.09800794 0.90199206]
[0.24227963 0.75772037]
[0.16537789 0.83462211]
[0.15421154 0.84578846]
[0.16010576 0.83989424]
[0.23171574 0.76828426]
[0.07748458 0.92251542]
[0.1021825 0.8978175]
[0.17027485 0.82972515]
[0.13995902 0.86004098]
[0.28792534 0.71207466]
[0.07895319 0.92104681]
[0.23494859 0.76505141]
[0.14626522 0.85373478]
[0.21300494 0.78699506]
[0.13055091 0.86944909]
[0.01166329 0.98833671]
[0.25360786 0.74639214]
[0.34131075 0.65868925]
[0.13634314 0.86365686]
[0.39886753 0.60113247]
[0.58871649 0.41128351]
[0.41464865 0.58535135]
[0.29126157 0.70873843]
[0.30649822 0.69350178]
[0.09542507 0.90457493]
[0.19955264 0.80044736]
[0.13728859 0.86271141]
[0.33457059 0.66542941]
[0.2504122 0.7495878]
[0.1683495 0.8316505]
[0.37676564 0.62323436]
[0.09800794 0.90199206]
[0.30291237 0.69708763]
[0.82544832 0.17455168]
[0.2822707 0.7177293]
[0.31260034 0.68739966]
[0.74646117 0.25353883]
[0.24487372 0.75512628]
[0.04094445 0.95905555]
[0.23555355 0.76444645]
[0.31554724 0.68445276]
[0.35991269 0.64008731]
[0.2377893 0.7622107]
[0.10386845 0.89613155]
[0.05371967 0.94628033]
[0.0082196 0.9917804]
[0.87896832 0.12103168]
[1.28017530e-04 9.99871982e-01]
[0.12259016 0.87740984]
[0.01260455 0.98739545]
[0.30109627 0.69890373]
[0.39773217 0.60226783]
[0.10432178 0.89567822]
[0.32085029 0.67914971]
[0.27214424 0.72785576]
[0.33814462 0.66185538]
[0.30252852 0.69747148]
[0.46247592 0.53752408]
[0.24318958 0.75681042]
[0.01223681 0.98776319]
[0.09749013 0.90250987]
[0.91830792 0.08169208]
[0.14547577 0.85452423]
[0.18890766 0.81109234]
[0.88593818 0.11406182]
[0.30476694 0.69523306]
[0.03246103 0.96753897]
[0.23546789 0.76453211]
[0.28470941 0.71529059]
[0.12895708 0.87104292]
[0.24293395 0.75706605]
[0.21323969 0.78676031]
[0.31601435 0.68398565]
[0.23687761 0.76312239]
[0.01280732 0.98719268]
[0.33278568 0.66721432]
[0.23494859 0.76505141]
[0.01066361 0.98933639]
[0.37409463 0.62590537]
[0.12265523 0.87734477]
[0.4964487 0.5035513]
[0.10718239 0.89281761]
[0.8858676 0.1141324]
[0.11737293 0.88262707]
[0.27123163 0.72876837]
[0.30372837 0.69627163]
[0.77040858 0.22959142]
[0.99898583 0.00101417]
[0.38489893 0.61510107]
[0.08984325 0.91015675]
[0.14411943 0.85588057]
[0.0702959 0.9297041]
[0.19176045 0.80823955]
[0.19419278 0.80580722]
[0.01284343 0.98715657]
[0.19958552 0.80041448]
[0.36819297 0.63180703]
[0.19039081 0.80960919]
[0.00753391 0.99246609]
[0.12895708 0.87104292]
[3.66494580e-04 9.99633505e-01]
[0.13741323 0.86258677]
[0.05514871 0.94485129]
[0.28905743 0.71094257]
[0.04691071 0.95308929]
[0.23150287 0.76849713]
[0.34154614 0.65845386]
[0.28470941 0.71529059]
[0.23687761 0.76312239]
[0.09607257 0.90392743]
[0.4815396 0.5184604]
[0.240741 0.759259]
[0.02554613 0.97445387]
[0.11521297 0.88478703]
[0.15263926 0.84736074]
[0.09749013 0.90250987]
[0.18131616 0.81868384]
[0.99893496 0.00106504]
[0.32722663 0.67277337]
[0.86950671 0.13049329]
[0.27798485 0.72201515]
[0.23687761 0.76312239]
[0.09369003 0.90630997]
[0.76923471 0.23076529]
[0.05712401 0.94287599]
[0.19747906 0.80252094]
[0.04003376 0.95996624]
[0.1640109 0.8359891]
[0.13937896 0.86062104]
[0.12395308 0.87604692]
[0.2591422 0.7408578]
[0.28792534 0.71207466]
[0.37544082 0.62455918]
[0.33755379 0.66244621]
[0.25047205 0.74952795]
[0.12913679 0.87086321]
[0.28941678 0.71058322]
[0.15844448 0.84155552]
[0.01270778 0.98729222]
[0.36889866 0.63110134]
[0.2591422 0.7408578]
[0.3193886 0.6806114]
[0.01473599 0.98526401]
[0.05022669 0.94977331]
[0.10502429 0.89497571]
[0.62500016 0.37499984]
[0.18937461 0.81062539]
[0.2923024 0.7076976]
[0.33857393 0.66142607]
[0.17261778 0.82738222]
[0.28657479 0.71342521]
[0.31801547 0.68198453]
[0.29402501 0.70597499]
[0.17482776 0.82517224]
[0.2434925 0.7565075]
[0.16212385 0.83787615]
[0.00881253 0.99118747]
[0.30774568 0.69225432]
[0.22747773 0.77252227]
[0.19535791 0.80464209]
[0.54290868 0.45709132]
[0.38356572 0.61643428]
[0.16617502 0.83382498]
[0.23034045 0.76965955]
[0.13092017 0.86907983]
[0.2195942 0.7804058]
[0.05218576 0.94781424]
[0.24572724 0.75427276]
[0.07922256 0.92077744]
[0.15135668 0.84864332]
[0.07107354 0.92892646]
[0.27493245 0.72506755]
[0.81442715 0.18557285]
[0.23114985 0.76885015]
[0.23228746 0.76771254]
[0.38814438 0.61185562]
[0.29858067 0.70141933]
[0.26145625 0.73854375]
[0.01965938 0.98034062]
[0.059134 0.940866]
[0.1563572 0.8436428]
[0.97696642 0.02303358]
[0.20355476 0.79644524]
[0.73519309 0.26480691]
[0.27701811 0.72298189]
[0.09590221 0.90409779]
[0.33034908 0.66965092]
[0.29402501 0.70597499]
[0.02440136 0.97559864]
[0.11886331 0.88113669]
[0.24656144 0.75343856]
[0.15157939 0.84842061]
[0.28997161 0.71002839]
[0.34667051 0.65332949]
[0.0968341 0.9031659]
[0.22972627 0.77027373]
[0.12895708 0.87104292]
[0.03645828 0.96354172]
[0.23395868 0.76604132]
[0.10672558 0.89327442]
[0.00717624 0.99282376]
[0.15369288 0.84630712]
[0.0383886 0.9616114]
[0.13097187 0.86902813]
[0.59477572 0.40522428]
[0.41591346 0.58408654]
[0.01234275 0.98765725]
[0.20421064 0.79578936]
[0.01284343 0.98715657]
[0.22045285 0.77954715]
[0.14271333 0.85728667]
[0.13888101 0.86111899]
[0.10648822 0.89351178]
[0.08165299 0.91834701]
[0.09127864 0.90872136]
[0.2896777 0.7103223]
[0.24277671 0.75722329]
[0.00514696 0.99485304]
[0.2377893 0.7622107]
[0.74116517 0.25883483]
[0.09471073 0.90528927]
[0.00698698 0.99301302]
[0.22488704 0.77511296]
[0.2923024 0.7076976]
[0.09647797 0.90352203]
[0.08316711 0.91683289]
[0.35140462 0.64859538]
[0.17748793 0.82251207]
[0.13867688 0.86132312]
[0.01473599 0.98526401]
[0.52336435 0.47663565]
[0.26481023 0.73518977]
[0.08196953 0.91803047]
[0.60246747 0.39753253]
[0.27317675 0.72682325]
[0.23301818 0.76698182]
[0.6657037 0.3342963]
[0.41186155 0.58813845]
[0.13136331 0.86863669]
[0.0051695 0.9948305]
[0.27521936 0.72478064]
[0.42951685 0.57048315]
[0.30643959 0.69356041]
[0.28094329 0.71905671]
[0.17167272 0.82832728]
[0.23389872 0.76610128]
[0.19992017 0.80007983]
[0.15285325 0.84714675]
[0.42205458 0.57794542]
[0.82775828 0.17224172]
[0.25950947 0.74049053]
[0.01910735 0.98089265]
[0.01473599 0.98526401]
[0.65851805 0.34148195]
[0.3698424 0.6301576]
[0.33060371 0.66939629]
[0.24318958 0.75681042]
[0.20641271 0.79358729]
[0.21258567 0.78741433]
[0.27229356 0.72770644]
[0.1563572 0.8436428]
[0.28470941 0.71529059]
[0.0118025 0.9881975]
[0.05894293 0.94105707]
[0.30494695 0.69505305]
[0.2321357 0.7678643]
[0.32602678 0.67397322]
[0.43227345 0.56772655]
[0.40441479 0.59558521]
[0.059134 0.940866]
[0.074886 0.925114]
[0.87724027 0.12275973]
[0.23885629 0.76114371]
[0.25870679 0.74129321]
[0.01473599 0.98526401]
[0.25303201 0.74696799]
[0.8338401 0.1661599]
[0.4097569 0.5902431]
[0.48952243 0.51047757]
[0.15448006 0.84551994]
[0.24146277 0.75853723]
[0.23395868 0.76604132]
[0.34283322 0.65716678]
[0.2377893 0.7622107]
[0.24998926 0.75001074]
[0.07972642 0.92027358]
[0.77474052 0.22525948]
[0.06941163 0.93058837]
[0.21282292 0.78717708]
[0.01380021 0.98619979]
[0.28792534 0.71207466]
[0.29126157 0.70873843]
[0.09833414 0.90166586]
[0.28905743 0.71094257]
[0.20248514 0.79751486]
[0.03203283 0.96796717]
[0.13136331 0.86863669]
[0.39251741 0.60748259]
[0.70970133 0.29029867]
[0.00867612 0.99132388]
[0.19562233 0.80437767]
[0.25951376 0.74048624]
[0.2957682 0.7042318]
[0.17210814 0.82789186]
[0.19624172 0.80375828]
[0.00839468 0.99160532]
[0.15058229 0.84941771]
[0.01473599 0.98526401]
[0.14982763 0.85017237]
[0.06580091 0.93419909]
[0.20936177 0.79063823]
[0.12470457 0.87529543]
[0.38196861 0.61803139]
[0.11573008 0.88426992]
[0.22902302 0.77097698]
[0.02289954 0.97710046]
[0.5230432 0.4769568]
[0.01603925 0.98396075]
[0.30973891 0.69026109]
[0.06645343 0.93354657]
[0.38532567 0.61467433]
[0.12161952 0.87838048]
[0.45002399 0.54997601]
[0.11215243 0.88784757]
[0.29402501 0.70597499]
[0.37235758 0.62764242]
[0.20610047 0.79389953]
[0.13807634 0.86192366]
[0.16089372 0.83910628]
[0.15952887 0.84047113]
[0.12265523 0.87734477]
[0.17021339 0.82978661]
[0.30549184 0.69450816]
[0.17494618 0.82505382]
[0.28641783 0.71358217]
[0.201073 0.798927]
[0.12627948 0.87372052]
[0.23555355 0.76444645]
[0.0118025 0.9881975]
[0.22463781 0.77536219]
[0.17745691 0.82254309]
[0.240741 0.759259]
[0.2205379 0.7794621]
[0.22902302 0.77097698]
[0.06589251 0.93410749]
[0.19677501 0.80322499]
[0.1203864 0.8796136]
[0.15949412 0.84050588]
[0.26166308 0.73833692]
[0.17147138 0.82852862]
[0.40152668 0.59847332]
[0.00867612 0.99132388]
[0.23395868 0.76604132]
[0.12746494 0.87253506]
[0.0972755 0.9027245]
[0.12895708 0.87104292]
[0.1053225 0.8946775]
[0.143182 0.856818]
[0.22619879 0.77380121]
[0.08671998 0.91328002]
[0.24268732 0.75731268]
[0.24134286 0.75865714]
[0.28792534 0.71207466]
[0.20077217 0.79922783]
[0.05914756 0.94085244]
[0.22841982 0.77158018]
[0.02575028 0.97424972]
[0.42608478 0.57391522]
[0.09393122 0.90606878]
[0.17399186 0.82600814]
[0.22599345 0.77400655]
[0.72200167 0.27799833]
[0.42690211 0.57309789]
[0.21776286 0.78223714]
[0.25181622 0.74818378]
[0.32802413 0.67197587]
[0.34675957 0.65324043]
[0.16560269 0.83439731]
[0.28905743 0.71094257]
[0.35152451 0.64847549]
[0.62248867 0.37751133]
[0.14600283 0.85399717]
[0.10009671 0.89990329]
[0.17751642 0.82248358]
[0.20696452 0.79303548]
[0.11484374 0.88515626]
[0.0968341 0.9031659]
[0.12802617 0.87197383]
[0.64282047 0.35717953]
[0.14638804 0.85361196]
[0.02816098 0.97183902]
[0.2822707 0.7177293]
[0.33704756 0.66295244]
[0.08984325 0.91015675]
[0.11934907 0.88065093]
[0.00839468 0.99160532]
[0.193113 0.806887]
[0.22327117 0.77672883]
[0.58788747 0.41211253]
[0.09127864 0.90872136]
[0.00849522 0.99150478]
[0.06084797 0.93915203]
[0.48428294 0.51571706]
[0.24743992 0.75256008]
[0.14948872 0.85051128]
[0.85563245 0.14436755]
[0.44737284 0.55262716]
[0.12567222 0.87432778]
[0.19849919 0.80150081]
[0.12984748 0.87015252]
[0.25193449 0.74806551]
[0.18779415 0.81220585]
[0.34611796 0.65388204]
[0.10207529 0.89792471]
[0.1938789 0.8061211]
[0.14018703 0.85981297]
[0.50257719 0.49742281]
[0.11059484 0.88940516]
[0.01218107 0.98781893]
[0.46757151 0.53242849]
[0.0548509 0.9451491]
[0.04937609 0.95062391]
[0.09990292 0.90009708]
[0.13728859 0.86271141]
[0.00765613 0.99234387]
[0.63076603 0.36923397]
[0.57441684 0.42558316]
[0.30041944 0.69958056]
[0.48548936 0.51451064]
[0.35332831 0.64667169]
[0.29126157 0.70873843]
[0.22599345 0.77400655]
[0.06435492 0.93564508]
[0.54236788 0.45763212]
[0.01473599 0.98526401]
[0.23929928 0.76070072]
[0.09647797 0.90352203]
[0.10881385 0.89118615]
[0.42093008 0.57906992]
[4.55149693e-05 9.99954485e-01]
[0.12265556 0.87734444]
[0.86582906 0.13417094]
[0.08244488 0.91755512]
[0.09574473 0.90425527]
[0.14286636 0.85713364]
[0.0972755 0.9027245]
[0.71105829 0.28894171]
[0.41057533 0.58942467]
[0.27519858 0.72480142]
[0.33784345 0.66215655]
[0.17724613 0.82275387]
[0.11441254 0.88558746]
[0.52537833 0.47462167]
[0.23494859 0.76505141]
[0.29402501 0.70597499]
[0.22283554 0.77716446]
[0.09425885 0.90574115]
[0.01215174 0.98784826]
[0.05810909 0.94189091]
[0.17027627 0.82972373]
[0.0956111 0.9043889]
[0.29491985 0.70508015]
[0.22550512 0.77449488]
[0.0972755 0.9027245]
[0.30415013 0.69584987]
[0.20158575 0.79841425]
[0.17320934 0.82679066]
[0.01200846 0.98799154]
[0.00688764 0.99311236]
[0.09575575 0.90424425]
[0.23878955 0.76121045]
[0.14584919 0.85415081]
[0.00895532 0.99104468]
[0.29564628 0.70435372]
[0.23687761 0.76312239]
[0.05983153 0.94016847]
[0.28490849 0.71509151]
[0.49812945 0.50187055]
[0.06174775 0.93825225]
[0.3328664 0.6671336]
[0.1206769 0.8793231]
[0.0915964 0.9084036]
[0.42906038 0.57093962]
[0.29126157 0.70873843]
[0.02573975 0.97426025]
[0.19562233 0.80437767]
[0.92266736 0.07733264]
[0.3137952 0.6862048]
[0.29845593 0.70154407]
[0.27867485 0.72132515]
[0.01200846 0.98799154]
[0.19842456 0.80157544]
[0.17934767 0.82065233]
[0.1100535 0.8899465]
[0.33725083 0.66274917]
[0.10357209 0.89642791]
[0.53900862 0.46099138]
[0.21409541 0.78590459]
[0.19250859 0.80749141]
[0.65695114 0.34304886]
[0.37339002 0.62660998]
[0.4543499 0.5456501]
[0.34562782 0.65437218]
[0.48260982 0.51739018]
[0.26774462 0.73225538]
[0.21503691 0.78496309]
[0.24697526 0.75302474]
[0.85556303 0.14443697]
[0.12755622 0.87244378]
[0.26120204 0.73879796]
[0.29845593 0.70154407]
[0.00216785 0.99783215]
[0.23494859 0.76505141]
[0.41607992 0.58392008]
[0.29954943 0.70045057]
[0.65851805 0.34148195]
[0.08045437 0.91954563]
[0.78410101 0.21589899]
[0.43226147 0.56773853]
[0.10075058 0.89924942]
[0.23150287 0.76849713]
[0.23959182 0.76040818]
[0.06133983 0.93866017]
[0.0323654 0.9676346]
[0.22902302 0.77097698]
[0.18926652 0.81073348]
[0.14737003 0.85262997]
[0.01473599 0.98526401]
[0.83135259 0.16864741]
[0.26959899 0.73040101]
[0.00987527 0.99012473]
[0.46059692 0.53940308]
[0.21007742 0.78992258]
[0.09542507 0.90457493]
[0.0161999 0.9838001]
[0.05697848 0.94302152]
[0.18353834 0.81646166]
[0.23890482 0.76109518]
[0.14530674 0.85469326]
[0.26120204 0.73879796]
[0.14251165 0.85748835]
[0.19042492 0.80957508]
[0.20013083 0.79986917]
[0.28470941 0.71529059]
[0.98410894 0.01589106]
[0.39085242 0.60914758]
[0.31899401 0.68100599]
[0.12027937 0.87972063]
[0.0126039 0.9873961]
[0.18040071 0.81959929]
[0.07996491 0.92003509]
[1.19431429e-06 9.99998806e-01]
[0.18674467 0.81325533]
[0.87880567 0.12119433]
[0.58751382 0.41248618]
[0.23136617 0.76863383]
[0.18388854 0.81611146]
[0.3214184 0.6785816]
[0.272378 0.727622]
[0.16472759 0.83527241]
[0.19043213 0.80956787]
[0.28792534 0.71207466]
[0.81838293 0.18161707]
[0.25094106 0.74905894]
[0.32940993 0.67059007]
[0.22177618 0.77822382]
[0.18104073 0.81895927]
[0.28279321 0.71720679]
[0.1100535 0.8899465]
[0.27769631 0.72230369]
[0.40684223 0.59315777]
[0.55114886 0.44885114]
[0.64587923 0.35412077]
[0.01096246 0.98903754]
[0.29845593 0.70154407]
[0.26859044 0.73140956]
[0.09575575 0.90424425]
[0.11805028 0.88194972]
[0.47546957 0.52453043]
[0.15831872 0.84168128]
[0.28905743 0.71094257]
[0.45060976 0.54939024]
[0.07146125 0.92853875]
[0.27734892 0.72265108]
[0.00907458 0.99092542]
[0.04817051 0.95182949]
[0.38068591 0.61931409]
[0.51223385 0.48776615]
[0.01271352 0.98728648]
[0.10432178 0.89567822]
[0.06822138 0.93177862]
[0.37107144 0.62892856]
[0.17375429 0.82624571]
[0.1883745 0.8116255]
[0.46141425 0.53858575]
[0.0979342 0.9020658]
[0.00862881 0.99137119]
[0.83382314 0.16617686]
[0.64587387 0.35412613]
[0.77293222 0.22706778]
[0.29399282 0.70600718]
[0.28905743 0.71094257]
[0.10840913 0.89159087]
[0.32640805 0.67359195]
[0.05172436 0.94827564]
[0.28405519 0.71594481]
[0.06386921 0.93613079]
[0.10912322 0.89087678]
[0.25704945 0.74295055]
[0.20374296 0.79625704]
[0.4453533 0.5546467]
[0.05845744 0.94154256]
[0.22959448 0.77040552]
[0.6330746 0.3669254]
[0.2822707 0.7177293]
[0.75551651 0.24448349]
[0.01291354 0.98708646]
[0.26209973 0.73790027]
[0.54030541 0.45969459]
[0.28792534 0.71207466]
[0.32821741 0.67178259]
[0.17143212 0.82856788]
[0.42023902 0.57976098]
[0.0082196 0.9917804]
[0.38408905 0.61591095]
[0.10287281 0.89712719]
[0.240741 0.759259]
[0.49960337 0.50039663]
[0.24661786 0.75338214]
[0.31260034 0.68739966]
[0.35745104 0.64254896]
[0.14755742 0.85244258]
[0.24134286 0.75865714]
[0.15616973 0.84383027]
[0.19580444 0.80419556]
[0.26654745 0.73345255]
[0.03374622 0.96625378]
[0.15918127 0.84081873]
[0.42140699 0.57859301]
[0.08676272 0.91323728]
[0.40089964 0.59910036]
[0.28792534 0.71207466]
[0.12627948 0.87372052]
[0.35644047 0.64355953]
[0.13433551 0.86566449]
[0.04706472 0.95293528]
[0.08327198 0.91672802]
[0.25060095 0.74939905]
[0.3103759 0.6896241]
[0.27288833 0.72711167]
[0.10764981 0.89235019]
[0.90587017 0.09412983]
[0.14332288 0.85667712]
[0.01249639 0.98750361]
[0.33998498 0.66001502]
[0.06342939 0.93657061]
[0.29845593 0.70154407]
[0.14822991 0.85177009]
[0.2923024 0.7076976]
[0.10853909 0.89146091]
[0.60628748 0.39371252]
[0.00753391 0.99246609]
[0.15550712 0.84449288]
[0.28776215 0.71223785]
[0.07851586 0.92148414]
[0.33003988 0.66996012]
[0.22229743 0.77770257]
[0.20443408 0.79556592]
[0.19562233 0.80437767]
[0.61089722 0.38910278]
[0.10009671 0.89990329]
[0.27577376 0.72422624]
[0.26578756 0.73421244]
[0.06231384 0.93768616]
[0.01473599 0.98526401]
[0.07319878 0.92680122]
[0.09785638 0.90214362]
[0.3412075 0.6587925]
[0.47382141 0.52617859]
[0.24352683 0.75647317]
[0.32813398 0.67186602]
[0.12923166 0.87076834]
[0.931031 0.068969]
[0.2434925 0.7565075]
[0.42327319 0.57672681]
[0.14390997 0.85609003]
[0.01280732 0.98719268]
[0.21669225 0.78330775]
[0.03930152 0.96069848]
[0.12265523 0.87734477]
[0.18642854 0.81357146]
[0.63493158 0.36506842]
[0.71855043 0.28144957]
[0.12706799 0.87293201]
[0.08206063 0.91793937]
[0.15235174 0.84764826]
[0.09870887 0.90129113]
[0.13009039 0.86990961]
[0.18296093 0.81703907]
[0.70436563 0.29563437]
[0.31260034 0.68739966]
[0.06250181 0.93749819]
[0.21895922 0.78104078]
[0.32454335 0.67545665]
[0.03298114 0.96701886]
[0.34329152 0.65670848]
[0.00217077 0.99782923]
[0.03837803 0.96162197]
[0.11145296 0.88854704]
[0.38790714 0.61209286]
[0.23770603 0.76229397]
[0.28792534 0.71207466]
[0.17191586 0.82808414]
[0.54151837 0.45848163]
[0.21952181 0.78047819]
[0.1890913 0.8109087]
[0.71349455 0.28650545]
[0.07210444 0.92789556]
[0.13175793 0.86824207]
[0.35777876 0.64222124]
[0.53420514 0.46579486]
[0.2080158 0.7919842]
[0.23470676 0.76529324]
[0.23596134 0.76403866]
[0.07942928 0.92057072]
[0.74305819 0.25694181]
[0.18430369 0.81569631]
[0.25767126 0.74232874]
[0.2591422 0.7408578]
[0.02386309 0.97613691]
[0.23080614 0.76919386]
[0.12913679 0.87086321]
[0.36119668 0.63880332]
[0.15201991 0.84798009]
[0.2822707 0.7177293]
[0.21075937 0.78924063]
[0.09393122 0.90606878]
[0.17649046 0.82350954]
[0.21758836 0.78241164]
[0.0578473 0.9421527]
[0.3415158 0.6584842]
[0.240741 0.759259]
[0.20958584 0.79041416]
[0.23114985 0.76885015]
[0.06605891 0.93394109]
[0.12979611 0.87020389]
[0.14213456 0.85786544]
[0.23917913 0.76082087]
[0.1052968 0.8947032]
[0.11355843 0.88644157]
[0.57976678 0.42023322]
[0.67370012 0.32629988]
[0.05805911 0.94194089]
[0.30973891 0.69026109]
[0.14209481 0.85790519]
[0.09749013 0.90250987]
[0.17484447 0.82515553]
[0.20093052 0.79906948]
[0.01260455 0.98739545]
[0.33676246 0.66323754]
[0.14860361 0.85139639]
[0.18080475 0.81919525]
[0.23929928 0.76070072]
[0.72109256 0.27890744]
[0.75924486 0.24075514]
[0.40662587 0.59337413]
[0.27516442 0.72483558]
[0.34706077 0.65293923]
[0.07901383 0.92098617]
[0.22461392 0.77538608]
[0.34472712 0.65527288]
[0.17987089 0.82012911]
[0.74271153 0.25728847]
[0.00701116 0.99298884]
[0.22902302 0.77097698]
[0.49938865 0.50061135]
[0.2591422 0.7408578]
[0.09867106 0.90132894]
[0.14318337 0.85681663]
[0.59046747 0.40953253]
[0.15498182 0.84501818]
[0.14681254 0.85318746]
[0.29566829 0.70433171]
[0.12318462 0.87681538]
[0.15806196 0.84193804]
[0.10370756 0.89629244]
[0.40975338 0.59024662]
[0.30041944 0.69958056]
[0.074886 0.925114]
[0.18112008 0.81887992]
[0.41967055 0.58032945]
[0.09305693 0.90694307]
[0.21266821 0.78733179]
[0.31592419 0.68407581]
[0.60577957 0.39422043]
[0.06691542 0.93308458]
[0.08524771 0.91475229]
[0.02078285 0.97921715]
[0.22133024 0.77866976]
[0.14221254 0.85778746]
[0.41990864 0.58009136]
[0.47275269 0.52724731]
[0.21171913 0.78828087]
[0.12706799 0.87293201]
[0.15832672 0.84167328]
[0.04924972 0.95075028]
[0.20164778 0.79835222]
[0.23494859 0.76505141]
[0.35087705 0.64912295]
[0.04895581 0.95104419]
[0.30807354 0.69192646]
